"L","rho"
"10",0.123192689866136
"10",0.0595448041016686
"10",0.0599713631013401
"10",0.0334819742428052
"10",-0.041673243802137
"10",-0.0815162961141709
"10",-0.053830788024348
"10",0.00540280461241352
"10",-0.00753679350611135
"10",-0.0282373666078588
"10",-0.0540053426061593
"10",-0.0638908792160253
"10",-0.0297794594872531
"10",-0.0577633836712476
"10",-0.0698703901476362
"10",-0.0605383909908284
"10",-0.0193875999683596
"10",-0.00920042766319302
"10",0.0344757522763149
"10",0.046881687782303
"10",0.0751067305333705
"10",0.105911097782339
"10",0.11580899539967
"10",0.0924406049033882
"10",0.0707004932001852
"10",0.088887052051683
"10",0.120301358766814
"10",0.129770397459363
"10",0.126669690597455
"10",0.116982419566794
"10",0.108026938549689
"10",0.104579963081861
"10",0.108858365381657
"10",0.110295482108022
"10",0.112242397030323
"10",0.113516450461522
"10",0.113378260460981
"10",0.102917680937887
"10",-0.0351812166643329
"10",-0.0929428219328665
"10",-0.082331566335472
"10",-0.091975137733775
"10",-0.0115777582015528
"10",0.10037262200039
"10",0.138447148523256
"10",0.0816572689532557
"10",0.0812635489454952
"10",0.0801517223191987
"10",0.0949683642920522
"10",0.0952993818420528
"10",0.108980349570216
"10",0.0531859115734554
"10",0.0498827218752851
"10",0.0448592911569181
"10",0.0377741916931904
"10",0.0440871172964326
"10",0.032975263802431
"10",0.0486801264636495
"10",0.0617056184737163
"10",0.0626527171035808
"10",0.0347589471050746
"10",0.0184745407200341
"10",0.0458026584193481
"10",0.103262913238422
"10",0.11279331970465
"10",0.0889749800498079
"10",0.121207030093512
"10",0.152343555045146
"10",0.130960997330176
"10",0.124256180249649
"10",0.109464549474486
"10",0.103412096533571
"10",0.109570181239785
"10",0.110497376274598
"10",0.101707063822221
"10",0.12821557498978
"10",0.168491094751162
"10",0.14452455254498
"10",0.156368649542785
"10",0.126829334805104
"10",0.113482295776776
"10",0.0775374294148362
"10",0.00239532489418452
"10",-0.0137081882657749
"10",-0.0267547760736664
"10",-0.0401966282227088
"10",-0.0454920555887582
"10",-0.0586597717099772
"10",-0.0710653012716996
"10",-0.0695560208119945
"10",-0.079427192134269
"10",-0.0977647670448161
"10",-0.0921349389706881
"10",-0.090993708044495
"10",-0.0943642962327828
"10",-0.0911547246767489
"10",-0.0877429952861937
"10",-0.0851119363796308
"10",-0.0814095282662607
"10",-0.0888397706047257
"10",-0.1022587440695
"10",-0.0854696274903779
"10",-0.021455668450434
"10",0.0659843234735482
"10",0.0938927996335423
"10",0.00796846730194087
