L,rho
110,0.46176479711152946
110,0.46242518676613564
110,0.4640942131702308
110,0.4540485692461864
110,0.4538676596821818
110,0.4486342351843514
110,0.4150885894309932
110,0.4197386871828699
110,0.42368682321256745
110,0.40958928679153733
110,0.4181267348501148
110,0.3986515724747905
110,0.3882632473994513
110,0.36724673927491186
110,0.3652241586527084
110,0.348162757344118
110,0.3704863914809044
110,0.3820325996555066
110,0.4156617359026432
110,0.4025526216687144
110,0.38500209317261674
110,0.4138119992752943
110,0.4602655316092501
110,0.4609474409854164
110,0.4625263441443222
110,0.45264397365844067
110,0.45251885525105146
110,0.44727745103562083
110,0.4136079505376668
110,0.4182293428271315
110,0.4218114166044127
110,0.407198289867332
110,0.4159180697164659
110,0.3964912956926379
110,0.3863534573739707
110,0.3654418431075044
110,0.3633705223588231
110,0.3463513611275025
110,0.36875278153916946
110,0.38001382285192975
110,0.41360576564218904
110,0.40047059196242385
110,0.38299975606989395
110,0.411779903101971
110,0.4601534072446434
110,0.46111228048396136
110,0.46268149586958107
110,0.4527630214450193
110,0.45262500784487975
110,0.4474035862515879
110,0.4137602044198515
110,0.41840096854887104
110,0.4219817166542991
110,0.4074085665458262
110,0.4163438020494517
110,0.39680139528477515
110,0.3867311285283738
110,0.3657742036318792
110,0.3636978430043751
110,0.3466374996837374
110,0.36904130351093495
110,0.38033236685281585
110,0.4139517695533498
110,0.40083793680103663
110,0.3833658386238749
110,0.41204597366452633
110,0.46226800794207085
110,0.463550299186435
110,0.4651070015703444
110,0.4549216611508599
110,0.45476324141451124
110,0.4494850866722549
110,0.41547106925692767
110,0.4204343874986432
110,0.4237441589536848
110,0.40853387237251787
110,0.4172588372679232
110,0.3978993199578921
110,0.3888955350184084
110,0.36796815967358987
110,0.3659006287634405
110,0.34865585460092435
110,0.3710796876521997
110,0.3827307036796312
110,0.4151619062165703
110,0.40207831264793276
110,0.3846032743731787
110,0.4133780569967682
110,0.4613699502354676
110,0.4626558277825679
110,0.4642331811529273
110,0.45439269371716273
110,0.4542220458630341
110,0.4488814752675759
110,0.41479183069231873
110,0.41952660720193824
110,0.42298679560455965
110,0.4078795273701531
110,0.41646821753669033
110,0.39713318407454057
110,0.3881678346468812
110,0.36720177451462416
110,0.3650117301104754
110,0.34779733015146336
110,0.370330497437202
110,0.38188669130015573
110,0.41420599077630843
110,0.40120208949464253
110,0.3838579531676311
110,0.4125189193235925
110,0.4621019697611628
110,0.4648127639808783
110,0.4659686026946099
110,0.45601240028697
110,0.455886174908052
110,0.4506038895778368
110,0.41638082034162766
110,0.42111000795209996
110,0.4248044492154982
110,0.4098538020392224
110,0.4182795631866481
110,0.39886594097645767
110,0.38968494780271584
110,0.3687709480043155
110,0.3665876756689982
110,0.3490096324999709
110,0.3715266261912507
110,0.3832225334506801
110,0.4156245823476679
110,0.4026489879203617
110,0.38534605029980173
110,0.41410567264601333
110,0.4607176104022604
110,0.46555167583975493
110,0.466700839335148
110,0.4568978742296208
110,0.4567781701386668
110,0.4511178235040259
110,0.41677574686853286
110,0.42172217299550885
110,0.4247955758298846
110,0.40964737501717063
110,0.41828452256562926
110,0.3988934848039753
110,0.38970630385064664
110,0.36876194882084157
110,0.3665689452133266
110,0.3490431829781914
110,0.3714071748001425
110,0.3826732957481545
110,0.41506456756990207
110,0.402114317448829
110,0.3848436908402263
110,0.41386195344528226
110,0.46197390053032356
110,0.4668454195344947
110,0.4679919129637951
110,0.45824882974216863
110,0.45843347293495823
110,0.4529976889845012
110,0.4184949232289037
110,0.4236588996760053
110,0.4266204457158425
110,0.41138590641644146
110,0.42002450269314373
110,0.40054795420611866
110,0.3911036391829896
110,0.3699925596677569
110,0.3661987164875339
110,0.34897736129147455
110,0.3713269653176954
110,0.3822787259743333
110,0.4147001806106119
110,0.4017371078519675
110,0.38460150403369997
110,0.41364589278405184
110,0.4605470759619632
110,0.4654261968093766
110,0.46657376739477235
110,0.45683321197140514
110,0.4570177395610015
110,0.45162786085992984
110,0.4171568009108254
110,0.4223341249895788
110,0.4248501853417623
110,0.4097917962637433
110,0.4182098321707582
110,0.399221335965467
110,0.3898064722139088
110,0.3686435002916208
110,0.3642293738687232
110,0.34704845520488925
110,0.3694759361276354
110,0.38021959695021984
110,0.41259755866046816
110,0.3995198787405035
110,0.3823487189555383
110,0.4113340650475425
110,0.4522145823900465
110,0.45710230697869775
110,0.4583673513694376
110,0.448815784942654
110,0.44903317458831454
110,0.4438638294729262
110,0.4103187466894991
110,0.415239123652457
110,0.41775852076564474
110,0.40288136272175723
110,0.41122270267100114
110,0.3925788159572896
110,0.3833585766537447
110,0.362298385407627
110,0.35806905464901945
110,0.34123188519725917
110,0.36381521690326474
110,0.37423136152551495
110,0.40617997747382356
110,0.3925829202724763
110,0.3753838636038725
110,0.403770826814028
110,0.4474224003422224
110,0.4522651124825659
110,0.4547067133994933
110,0.445177589854286
110,0.4455753068176234
110,0.4402908152434476
110,0.42343928231274813
110,0.42815190447482704
110,0.43072980156292445
110,0.41530320310380825
110,0.4247886596750488
110,0.4064001025883001
110,0.39654134053878465
110,0.37564103644691865
110,0.37149626777259875
110,0.3528854586202869
110,0.37750127629686214
110,0.3927409122820058
110,0.4240375070499682
110,0.4111269228091561
110,0.3940695516575881
110,0.4190947033465517
110,0.4439765498243144
110,0.4487742446852929
110,0.45115257232394085
110,0.44168814460383315
110,0.4420588790720813
110,0.4369482179522576
110,0.42046267983196717
110,0.4252159768955238
110,0.4278054865312101
110,0.41251287730990327
110,0.42193229715805086
110,0.4037699324025383
110,0.39404187522757866
110,0.3730309751348986
110,0.3688360667429593
110,0.35036824971750213
110,0.3750138512089319
110,0.3893041888737064
110,0.42013397405191805
110,0.40744052108115836
110,0.3839963108099882
110,0.4087151980778601
110,0.4442278209443095
110,0.44921672480582725
110,0.45261462586539225
110,0.44308200265755454
110,0.4433869482540642
110,0.43828834139571704
110,0.42190410651413923
110,0.4268347561744025
110,0.4293440772524056
110,0.4140730490276852
110,0.4219244153922583
110,0.40380970094979457
110,0.3939401907232102
110,0.3728087972457136
110,0.3683720579864536
110,0.34999653535081204
110,0.3746191382232845
110,0.38870013981278656
110,0.4193165032348311
110,0.40650303403538346
110,0.3827654776578024
110,0.4072992675740841
110,0.44692372396826585
110,0.45185128695765414
110,0.455227597407193
110,0.44565621761321045
110,0.445939772401425
110,0.4408557986992619
110,0.42490474765138764
110,0.4297986844025648
110,0.4322835742295974
110,0.4170476305733458
110,0.4248564168302144
110,0.40672990154298255
110,0.3968471259575305
110,0.37581211064178727
110,0.3720639147678489
110,0.353591856604767
110,0.3780919576413877
110,0.3926348231080774
110,0.4230434772678107
110,0.4103535206630143
110,0.3865793722414301
110,0.41118876060423437
110,0.4473274788930099
110,0.45223842739236825
110,0.45529263598722347
110,0.44637623599936027
110,0.4466837080437692
110,0.44158934667270816
110,0.42559643959150173
110,0.43043387442649983
110,0.4329103147124093
110,0.41765056591287475
110,0.4254501819584537
110,0.40727157161168237
110,0.39736838842519867
110,0.3763755674804137
110,0.37261822281919693
110,0.3550886728301858
110,0.37953860934177086
110,0.39374141741710544
110,0.4242103883044333
110,0.41155068305559717
110,0.3878017890711375
110,0.4124055714437341
110,0.4749268798430742
110,0.4798850021484514
110,0.48318132429033983
110,0.47312573877427644
110,0.47360989209381976
110,0.46773165678217127
110,0.4491389657928514
110,0.4536024420787957
110,0.4561776674079939
110,0.44011816809675663
110,0.4494179382590199
110,0.42900575592276474
110,0.42774709836736596
110,0.4142322928778363
110,0.4110452285758955
110,0.3888227847805113
110,0.402765947683603
110,0.42351985803382713
110,0.4600169947027598
110,0.4492025576074925
110,0.4249570343511447
110,0.4368532704278004
110,0.465598349905837
110,0.4672559248832496
110,0.4652904905288892
110,0.4973293775413069
110,0.49661806473671105
110,0.5074987717353427
110,0.507906328818763
110,0.5054132048146305
110,0.5054094420212057
110,0.4834565170640286
110,0.47885506383705745
110,0.4562218769852729
110,0.4479511396577907
110,0.43397021431215566
110,0.42199793236836347
110,0.41697700419338735
110,0.41141944940378977
110,0.4357106952703512
110,0.4512572165958158
110,0.46425233812481737
110,0.4252574189777953
110,0.4262020533501422
110,0.4666785488843253
110,0.4686197444187531
110,0.46684283170776425
110,0.4991144397880237
110,0.49837026638460263
110,0.5091944572960602
110,0.5093507126285991
110,0.5066391580192552
110,0.5062938616769067
110,0.48372868429719523
110,0.47877477281582564
110,0.456183417893847
110,0.44798557834620445
110,0.4335332973687356
110,0.4214895786822551
110,0.41647865543093276
110,0.4112526042120583
110,0.4356243747901809
110,0.4512059057740526
110,0.46361502910162183
110,0.424503429507674
110,0.4252916472923606
110,0.46498974929417614
110,0.466900974508353
110,0.46523578923010517
110,0.4979350570606607
110,0.4975310420664305
110,0.5083945160905537
110,0.5085813955554598
110,0.50560118351924
110,0.5052708417438545
110,0.4823659062114028
110,0.477416569203023
110,0.4548626616703176
110,0.4468170219190479
110,0.432566690811251
110,0.4205092620220231
110,0.4155336994878
110,0.41036121799028585
110,0.434669077642207
110,0.4501470591673118
110,0.4624406330489927
110,0.4231299401422844
110,0.4241684068837102
110,0.46327673744786435
110,0.46513412521645753
110,0.4635097330979674
110,0.496190937963476
110,0.4958973544463533
110,0.5068294180617386
110,0.5070281895877915
110,0.5041499866000219
110,0.5040143520905095
110,0.4805165462417079
110,0.4756040623730681
110,0.4530710628533064
110,0.44508745346691164
110,0.43122391438392854
110,0.41933132842759624
110,0.41429462230398456
110,0.4090739493041551
110,0.43326442757794453
110,0.4494769264842005
110,0.4617204875091534
110,0.42236939358570524
110,0.4237287954568008
110,0.46157031156088724
110,0.463313607684087
110,0.4616764389502698
110,0.4944924491501597
110,0.4943360155985132
110,0.5051651402838176
110,0.5053498785812304
110,0.5028137923529188
110,0.5026511672291771
110,0.47935769696787833
110,0.47444015387010885
110,0.4519742064374625
110,0.4440464369741604
110,0.42936686613729147
110,0.41718608821901537
110,0.41276037628712
110,0.40770191909689996
110,0.43271858639328087
110,0.44788998039715483
110,0.46006221086834725
110,0.4204293920758698
110,0.421670307168415
110,0.45742858730006364
110,0.46101792142792847
110,0.4595745174371666
110,0.49214908915418454
110,0.49183685003708294
110,0.5025646866822603
110,0.5027326006174263
110,0.5008312377963855
110,0.5003671101557657
110,0.47702269421385585
110,0.4721526601079591
110,0.449673012472776
110,0.44177117882908207
110,0.4271748424934763
110,0.4149738233910382
110,0.4102979173743424
110,0.4051750849320094
