L,rho
10,0.08991417418624953
10,0.13534823419199996
10,0.15986373210652283
10,0.15657656805541578
10,0.16976904333409631
10,0.16252338550827558
10,0.15067554538589387
10,0.19531623989103142
10,0.08990834114105363
10,0.10783130339465931
10,0.11905183086126855
10,0.06062552234536407
10,0.06886962264783938
10,0.08558137751879664
10,-0.021294416828257588
10,0.02578843737050486
10,0.10738478482497096
10,0.10608423960964959
10,0.09714043191826706
10,0.08286383364898933
10,0.0250220304158166
10,-0.176704001212763
10,-0.20124327386152158
10,-0.2091292337686486
10,-0.16088264994764348
10,-0.15058160354735997
10,0.07584301181205509
10,0.05781866461469929
10,0.06491896581153558
10,0.05243644199186312
10,0.02736856578612168
10,0.050276902232414475
10,0.036821208308080576
10,0.08417236733398012
10,0.11000443602953933
10,0.08306876127776366
10,0.06821785878843442
10,0.014557081959321292
10,-0.05498658759242204
10,-0.08000726172986265
10,-0.02795711234482562
10,-0.03584415758452345
10,-0.017917516767265943
10,-0.02908223902284669
10,-0.07685002192854178
10,-0.07441974137128729
10,-0.05600923329053092
10,-0.03919087319305091
10,0.025454932359730433
10,0.07351168863774024
10,0.0255595882652505
10,0.025124095486524493
10,0.005658995801036247
10,0.06136671143456277
10,0.10522246925341804
10,0.09296028631267654
10,0.03394636398929724
10,0.04879116313413809
10,0.016018098145355715
10,0.009156251241044142
10,0.043456520853276545
10,0.0433054257871424
10,0.03161533402546041
10,0.06870244831033104
10,0.0490886396278414
10,0.06137558009127321
10,0.020538159645388514
10,-0.028006891458493968
10,-0.03123238903949247
10,-0.022926729021258196
10,0.029077731122203066
10,0.04616006392648852
10,0.01602261576914851
10,0.04731270107363104
10,-0.12350018974486816
10,-0.026971015551133744
10,-0.02841138435967471
10,0.00799117984187871
10,0.07297127217920184
10,0.053102103587512106
10,0.015498171504176005
10,0.06918989298778841
10,0.03383234461833922
10,0.04190405101319075
10,0.06402519241038516
10,0.08476290264794473
10,-0.009171191538298134
10,-0.015542549779791118
10,0.03268356336112414
10,-0.029408636580812626
10,-0.07559246122815358
10,-0.002560669180711266
10,0.036871388437349446
10,0.020848350190301203
10,0.029411068196371543
10,-0.01490963952397197
10,-0.005793805901565376
10,-0.07855420385167342
10,-0.11084562512682967
10,0.010118650421891544
10,-0.09665535147863867
10,-0.12190761994442627
10,-0.13759715657959576
10,-0.1204960415418494
10,-0.10723985562128488
10,-0.084502679809011
10,-0.1043329117526246
10,-0.09022402653974243
10,-0.0634600359444578
10,-0.0490418751279042
10,-0.009178223798317927
10,0.005416612315404886
10,-0.009313062034848617
10,-0.01342823296797308
10,-0.027904240688547337
10,-0.04229574840526262
10,-0.05396511011222582
10,-0.05272248297480621
10,-0.05976789634940859
10,-0.05016049697730031
10,-0.05990562726762507
10,-0.05088701799823013
10,0.10853270987522284
10,0.1049526578011146
10,0.1329458321056571
10,-0.058371938244688205
10,0.007387204562931708
10,-0.03530036924362839
10,-0.055717732064110376
10,-0.03602919604775563
10,-0.06265496536905008
10,-0.031042176038405395
10,0.07735030456806169
10,-0.0851613455435943
10,-0.11559797919223576
10,-0.07738453735640842
10,-0.1642218554494439
10,-0.10893967257454062
10,0.08111579479530294
10,0.0911718962301178
10,0.0805977976146269
10,0.05516040959576226
10,-0.1367778919954032
10,-0.2044825616925748
10,-0.21986671621224105
10,-0.21178688102845172
10,-0.08958838215905385
10,0.06971178045059209
10,0.08275029502330263
10,0.02821230121432417
10,0.013807100041897766
10,0.009737682319624016
10,-0.01102732342791546
10,-0.009997884450085589
10,-0.03694335203234672
10,-0.01990545342165425
10,0.006027472363616705
10,0.011747152291390096
10,0.024082551000822773
10,0.017147538948552588
10,-0.029628995671397835
10,-0.042597560237687286
10,0.03301395429758088
10,0.008622113095197396
10,0.016565999032278365
10,-0.0081799419124766
10,-0.03944189091622894
10,-0.04608055687880682
10,-0.037453571135802756
10,-0.027605629912021073
10,0.03415595233393188
10,0.09116798960754612
10,0.04127911147827928
10,0.032457291402435196
10,0.023194386062372542
10,0.08336999273310172
10,0.1367929914319939
10,0.11344002179135788
10,0.038711469523286454
10,0.056848674534719035
10,0.0021782587623878384
10,0.015373517846560549
10,0.033318793764383785
10,0.0022500259656385896
10,0.003951641959011843
10,-0.0009599543962638325
10,0.005565334615129324
10,0.044115773904410946
10,0.04639394169389542
10,-0.04334466564318676
10,-0.04300423806384834
10,-0.037507830368361576
10,0.02379709664301638
10,0.036205215760033
10,0.040978724222949216
10,0.08613029452636801
10,-0.06765521458298118
10,-0.008241982743055702
10,0.057104710467818634
10,0.0602957979743652
10,-0.0001434445245686171
10,0.08148064106561559
10,0.10877211682588493
10,0.11880707742433996
10,0.1180083616859015
10,0.12486140900871986
10,0.12983579999958825
10,0.12701770125124395
10,0.12682336855481607
10,0.12431208768590546
10,0.12242001779088396
10,0.0677004094445695
10,-0.03130881652856752
10,0.10703064003480924
10,0.08362754552081456
10,0.07959723223055241
10,-0.014775017700085463
10,-0.03818550748110873
10,-0.06665088047287578
10,-0.10229669493205643
10,-0.09769451115306926
10,-0.0607605838227917
10,-0.12844968521434844
10,-0.13621557508913787
10,-0.14467183964890398
10,-0.14095337499466334
10,-0.10372257940193781
10,-0.07613416352586194
10,-0.08950074584792275
10,-0.08060889596855865
10,-0.04369564734168356
10,-0.034710263939240114
10,-0.014865842029201694
10,-0.05270007008686068
10,-0.05668513323779883
10,-0.06043410798072462
10,-0.070724858651862
10,-0.08291529741960184
10,-0.0999646232839573
10,-0.017172727261726594
10,-0.02168951305783714
10,-0.010049676738466328
10,-0.019034693551718013
10,-0.03968852055458338
10,0.11564459472556501
10,0.0451828786859845
10,0.04382593124072032
10,-0.08023655332543138
10,-0.0014063036285664496
10,-0.057476753140999294
10,-0.0702378438508918
10,-0.08191807258309593
10,-0.15071704679043163
10,-0.16835584485457722
10,-0.10464505147711656
10,-0.1530471454973367
10,-0.17465613979450875
10,-0.1656650215660348
10,-0.22170393505922018
10,-0.19768501594260363
10,0.08711412967714259
10,0.10495506402449589
10,0.07153894829794566
10,0.030616594622235836
10,-0.16426778826673458
10,-0.2107830043951469
10,-0.21106382501954496
10,-0.026267239305911804
10,-0.006137753927628084
10,0.07993270280355318
10,0.030738658194045643
10,0.0479532081297537
10,0.0367787160205856
10,0.02630413651424054
10,-0.003155258460230554
10,0.008892437840464552
10,-0.017190301391616467
10,0.016395050851935693
10,0.03263304331871641
10,0.037802591044807446
10,0.054747606628524084
10,0.14290687678472735
10,0.02333980252424846
10,-0.005131044851884767
10,0.06339773337912813
10,0.04033747834084412
10,0.035797816542725465
10,0.0032340163097746683
10,-0.030014280645121776
10,-0.035852742523102804
10,-0.01879020060516536
10,-0.010054404349830633
10,0.052590672464553005
10,0.1297035954175052
10,0.09564257773919736
10,0.054464597332351386
10,0.020629793132318455
10,0.09143261281661912
10,0.1436525092441339
10,0.12316650027077526
10,0.0345218570130516
10,0.04696733291014691
10,-0.03623744751152071
10,-0.03518852055374135
10,-0.0012861762824720193
10,-0.09968465905803316
10,-0.05675734507452708
10,-0.06259042540338235
10,-0.06469400519356407
10,-0.016584830226551012
10,0.01780488042651187
10,-0.07675725250956135
10,-0.06830753548464115
10,-0.04925522760354381
10,0.04297765348223263
10,0.0012292704548605303
10,0.04781362245179301
10,0.09057103692852715
10,-0.10813582249871759
10,-0.030723018500470788
10,0.12669546664257839
10,0.13918432195269045
10,0.13703497725435582
10,0.142181222829643
10,0.1502435223199629
10,0.15952474033577774
10,0.15682724680209326
10,0.15491387588868427
10,0.15372182114192792
10,0.15067346457497477
10,0.14645521807564862
10,0.1670801506698696
10,0.14645491171364156
10,0.1288258750047172
10,0.05865279523734549
10,0.04575531997606466
10,0.09080395190031648
10,0.0742246493486952
10,0.0007523691269229619
10,0.09297541375867625
10,0.09603806674843768
10,-0.019765516978009545
10,-0.09487587553414718
10,-0.125002095435876
10,-0.14441071089638702
10,-0.12907904078959942
10,-0.13735131377301205
10,-0.1344649720382946
10,-0.10044950892337207
10,-0.0694178478900316
10,-0.09555842672806611
10,-0.09004546899948576
10,-0.06521094097295747
10,-0.061228207180197385
10,-0.06421118249015004
10,-0.06038223839970548
10,-0.055109636466891675
10,-0.0620303281745845
10,-0.06793264410654587
10,-0.07027598193327969
10,-0.1001691804899712
10,-0.07863780353456049
10,-0.07299599129640753
10,-0.0674833553508039
10,-0.04523187544351777
10,-0.06634805901085453
10,0.10415696412808127
10,0.03376029186993075
10,0.04397015862407059
10,-0.029828949915975105
10,-0.029886839484143668
10,-0.07269589229885451
10,-0.08265469559772833
10,-0.09765095508056497
10,-0.11841393730470551
10,-0.11318950642599933
10,-0.07593686527548242
10,-0.1734382047746817
10,-0.18718928134714727
10,-0.2023465555137971
10,-0.22947121634251968
10,-0.2214372791284092
10,-0.09631895540103942
10,0.05809694634874234
10,0.020568715817770325
10,-0.1282452037608625
10,-0.19991402273693423
10,-0.2049047857559244
10,-0.15486724859944753
10,0.0030524004872791
10,0.019036675739436047
10,0.10106165522111948
