L,rho
10,0.07261914343469535
10,0.06901977458711424
10,0.05891939776233396
10,0.03208933848142664
10,0.02381352447699992
10,-0.006550265750834576
10,-0.12328713253208988
10,-0.13410185003499506
10,-0.10503232451442243
10,-0.07955003530765904
10,-0.03775947472066127
10,-0.03545801513014516
10,-0.04408256526453323
10,-0.03431409084315932
10,-0.00525280569768728
10,0.12400190799393243
10,0.1237875638557878
10,0.13888755867354335
10,0.13666864910056112
10,0.13245041070897753
10,0.09268936567339096
10,0.051384901953961885
10,0.04911258267915556
10,0.03349585579616546
10,0.035254054778804514
10,0.0700171173780636
10,0.05897275631813183
10,-0.047614880987137134
10,-0.08466046030723165
10,-0.05239751309634354
10,-0.0667695843856788
10,-0.06838989494322198
10,-0.013028267596662946
10,0.04326691663482898
10,0.029809987608461663
10,0.029640899509246386
10,0.023315393867424906
10,-0.0237531391305868
10,-0.0032297479496318504
10,-0.05242350473944167
10,-0.02320470145583612
10,-0.008624875324297412
10,0.028773268141592884
10,0.03839317737277642
10,-0.005387475485805404
10,-0.0035194859136946748
10,-0.025933455543927328
10,0.008528463772446229
10,0.014699574506114699
10,0.01344952744410602
10,-0.042815670249953086
10,-0.04865881789135139
10,-0.05929126676508439
10,0.13841011061523736
10,0.19893695133092607
10,0.1552313423107651
10,0.12655483407814339
10,0.13017015069955296
10,0.12980748890865193
10,0.11698256025294777
10,0.10697938232033652
10,0.09210033352029762
10,0.06090011492276141
10,-0.023885630825285067
10,-0.05452416785448179
10,-0.020935879004457963
10,-0.004981557670420765
10,-0.023030955741925475
10,0.001761411237080411
10,-0.03930172615075258
10,-0.08557324212305699
10,-0.08530157631045594
10,-0.06699224478768186
10,-0.07387653568462992
10,-0.043015893936525884
10,-0.019348315144221865
10,-0.06421942776869866
10,-0.10426893607135826
10,-0.008866457301799236
10,0.004851808106609135
10,-0.00811396439278708
10,0.0025743420116027347
10,-0.033744655755629564
10,-0.036752715975828326
10,-0.05483500871688769
10,-0.04950429618688321
10,-0.0017058377870447668
10,-0.007076734679231102
10,-0.03992350115229776
10,-0.12205944753933347
10,-0.11738515798493632
10,-0.11695920558335446
10,-0.06388875151289772
10,-0.08043887875743365
10,-0.03577174015819893
10,0.009674683345243646
10,-0.04004754838423783
10,-0.04004866516425038
10,-0.13128070886449436
10,-0.13182351103957574
10,-0.09853459968646208
10,-0.09099412637012985
10,-0.08166927140208506
10,-0.08468679180913875
10,-0.07676268262205369
10,-0.08036540086867709
10,-0.0847700945102127
10,-0.07765599742155628
10,-0.0518802431829014
10,-0.003986598409623469
10,0.0016211810629542464
10,0.009418925779866276
10,-0.005780935228635658
10,-0.023366074706509008
10,0.025377430556398056
10,0.038968039843600664
10,-0.014757183536557394
10,-0.055750874133912796
10,-0.00756684062886541
10,0.0423866023173583
10,0.05198540151456886
10,-0.0488478155820124
10,0.07914529835189811
10,0.0653089535638051
10,0.04866541153400036
10,-0.002752045199420274
10,-0.026150400980710583
10,-0.04831740615089162
10,-0.074936696038681
10,-0.07171598401646001
10,-0.11269446908193087
10,-0.07467178876970558
10,-0.028279490220337614
10,-0.02700480818418057
10,-0.028136277070789376
10,-0.019739992533862733
10,-0.0048691390816181955
10,-0.019930058153272964
10,0.03135653941113992
10,0.07136138670647708
10,0.06991819895119204
10,0.0918596101236075
10,0.10657928123971455
10,0.06028176137595248
10,0.05865285437802442
10,0.04165248069341054
10,0.037511167983916384
10,0.02837961367512134
10,0.0456648134137159
10,-0.07796885696418288
10,-0.11050095388063234
10,-0.09546119237044925
10,-0.09455717114009339
10,-0.10811860826865592
10,-0.032775230561184636
10,0.06274392144785819
10,0.03697811670946244
10,0.05517526349114761
10,0.0440219828706669
10,0.009138206139246841
10,0.037477615642305485
10,-0.025785770895368827
10,0.02845309531167487
10,0.03807214303218282
10,0.06498205891091316
10,0.07914015193524702
10,0.042053034788301004
10,0.03326004442525645
10,-0.006657853662083944
10,0.020712082274117766
10,0.029587384444978625
10,0.03089003893044575
10,-0.020313319956536395
10,-0.02421073403606458
10,-0.05598355720226426
10,0.13108634955746767
10,0.18658595701236383
10,0.14205654632001402
10,0.11502985787676595
10,0.11131714304780824
10,0.11952945282949444
10,0.09694938784065624
10,0.07151111011783681
10,0.03962844500804066
10,0.014842406179468628
10,-0.04667905741012928
10,-0.060569336531685454
10,-0.02557861701206605
10,0.002430545803996595
10,-0.008307011333854395
10,0.02477563865266453
10,-0.03354950118456926
10,-0.08918268527685534
10,-0.13367708359777156
10,-0.12711285759893132
10,-0.1090963094456001
10,-0.06449034094905581
10,-0.04538503561683946
10,-0.04690324704557344
10,-0.08440207770030819
10,-0.001936716370454679
10,0.02233807783357518
10,0.036426825216795335
10,0.03894909465941535
10,0.003562916860130199
10,0.005697392217952859
10,-0.013050523962973435
10,-0.014016988653482065
10,0.023084723085764085
10,0.02578352470306389
10,0.05137465464463423
10,-0.05574127321100907
10,-0.11092071561844916
10,-0.10053461012240364
10,-0.03498686887700385
10,-0.02785209456238493
10,0.03146417591873508
10,0.08077799144976525
10,0.033456823274111064
10,0.003802497082067951
10,-0.13001036427618548
10,-0.12463689034660669
10,-0.1018696175467438
10,-0.09667677293288945
10,-0.0871799396176431
10,-0.08786067485203022
10,-0.08096899424640919
10,-0.08322641101538401
10,-0.0831197804738163
10,-0.0750198319877866
10,-0.04034305626225817
10,0.022312166047600047
10,-0.020920364606046838
10,0.02488567732666192
10,0.027691556199507937
10,0.010558095282002041
10,0.06210218865264699
10,0.05709062338889241
10,0.010414111189308595
10,0.02916048144845054
10,0.05149353274186635
10,0.053911275182024744
10,0.014683822183677742
10,-0.046933100885166786
10,0.0921495571570728
10,0.10564432011670107
10,0.06821619634684482
10,-0.035780837904932625
10,-0.043658287792575884
10,-0.04709927120255895
10,-0.05996215561274589
10,-0.05535204559064722
10,-0.09439747582533049
10,-0.09249797626215127
10,-0.07246997572686492
10,-0.0879347735730396
10,-0.08664799175228169
10,-0.058707014597513575
10,-0.07870502745494826
10,-0.11106481237439332
10,-0.06002346095211836
10,0.010937118465215731
10,0.004136702297204472
10,0.014497519487956264
10,0.030098081430555257
10,-0.05181510779380149
10,-0.04204080985748208
10,-0.04170113121481872
10,-0.03638229014677567
10,0.00437348254933076
10,0.025104759326535504
10,-0.07977451832050748
10,-0.08705475619637465
10,-0.060921924263586655
10,-0.0826828609305175
10,-0.0905096348515556
10,-0.014112122222650559
10,0.14494821805767774
10,0.11591550646129029
10,0.12227010263882575
10,0.10182436917649747
10,0.09069834877616953
10,0.10609912783560106
10,0.06244200327677038
10,0.09468907844673705
10,0.09559968534036556
10,0.11515254190434684
10,0.12233383178328021
10,0.09325242389143154
10,0.07090083683753999
10,0.02072003817799603
10,0.036935320419336844
10,0.04644825232452867
10,0.05179716778215569
10,-0.015282459339086986
10,-0.019441038780269513
10,-0.05868734973535862
10,0.12938748022799798
10,0.1760086981688125
10,0.13035079686713222
10,0.10037757098958791
10,0.09685808080068749
10,0.09069759331491083
10,0.05870682659286934
10,0.02580411509876758
10,-0.00016721280556651486
10,-0.006814778568773722
10,-0.061465095001011806
10,-0.06824337778328869
10,-0.03574491117101463
10,-0.001916809690670967
10,-0.008347855678543166
10,0.01866785812964877
10,-0.0360249623943365
10,-0.08865039681382147
10,-0.12004465753277771
10,-0.12530181699388646
10,-0.09663302886148711
10,-0.06214252985299264
10,-0.028343574240960286
10,-0.004087928334977126
10,0.0054955449658961415
10,0.0444173201519123
10,0.061850409548222185
10,0.12041061557353998
10,0.12869058347361695
10,0.13153403052372625
10,0.1328915438210635
10,0.1134646880718925
10,0.1098336905592032
10,0.12973978232051378
10,0.13148444373400897
10,0.10281867204689983
10,0.07822738121172786
10,-0.014255444301864602
10,-0.1168219843819746
10,0.022267047478401154
10,0.09825844421217737
