L,rho
10,0.06822748893988449
10,0.05043593815961133
10,0.0347581009339261
10,0.012094096893898135
10,-0.023901669483737377
10,-0.04809826188697282
10,-0.1273387395935932
10,-0.12625051696913328
10,-0.05608262250143421
10,0.07490721060125967
10,0.11086278263526908
10,0.11084998875408845
10,0.10536912882492952
10,0.14317260897797815
10,0.2032467413761709
10,0.2207615215632025
10,0.21035274221289277
10,0.1970521142729027
10,0.1983043742376874
10,0.19588142466748135
10,0.1827652211295114
10,0.08983455280487607
10,0.08610247999307219
10,0.06670694680114456
10,0.0782854973083375
10,0.07468198436545437
10,0.054277371087420666
10,0.04256853254207597
10,-0.008153672169714084
10,-0.034440145886207356
10,-0.024554567206296122
10,-0.018473741399825043
10,-0.0008822776411150419
10,0.059051307467780756
10,0.035446194187779785
10,0.04422613800400127
10,0.05208309150193043
10,0.039633956046760545
10,0.0030498163654617072
10,-0.07895770490805655
10,-0.04397888984379069
10,-0.011391029185319103
10,0.02546992852083705
10,0.018325479561790443
10,-0.04016624523932135
10,-0.07276087800216893
10,-0.050473193452565394
10,-0.017117474879351606
10,0.06639522199985244
10,0.06260817090354868
10,0.04397379825366229
10,0.01684886866286272
10,-0.05523663798299045
10,0.08489209079403273
10,0.14342272206052786
10,0.11929611438079026
10,0.11621026232930577
10,0.11850225982075883
10,0.11615239284218895
10,0.11895585944979385
10,0.10328425622464907
10,0.09341981924088806
10,0.08373816748875862
10,0.019970303720620274
10,0.013013783138841344
10,0.02938919879548251
10,0.0007022571463274596
10,0.0020245812544389713
10,0.06295413831010802
10,0.017918862688156855
10,0.04787553927083377
10,0.00966255903634767
10,-0.026177346690241583
10,-0.009431453612013304
10,-0.0048179736796579945
10,0.06430489961610826
10,-0.02940828654825636
10,-0.09226140048271357
10,0.021043446349308017
10,0.039251646886239784
10,0.03551157091978794
10,0.05745683512615423
10,0.04126659932288463
10,0.025996269671343587
10,0.021528482006198422
10,0.022455721082386366
10,0.02297701198054348
10,0.015091244207724779
10,-0.03566206582716022
10,-0.11581337077937974
10,-0.14524396904884831
10,-0.13297773922449516
10,-0.11862284417175376
10,-0.11429770051815524
10,-0.08223204259320918
10,-0.10449555601987495
10,-0.08567867962825744
10,-0.08626110379809898
10,-0.13360804873435714
10,-0.12543253638201765
10,-0.08423188650146167
10,-0.06326811015130468
10,-0.06014020703725908
10,-0.05447196811414701
10,-0.04926571771667733
10,-0.053868838361421714
10,-0.04987585445236284
10,-0.05157145069843097
10,-0.026951612706797287
10,0.023344893579130267
10,0.043394827785926876
10,0.022116293485630437
10,0.03680284518090753
10,0.06579743086805717
10,0.08983259559255595
10,0.05615733249833478
10,0.02417781034777867
10,-0.003070055776312034
10,-0.009194214137465118
10,-0.002970370230423622
10,0.022544546684198558
10,0.006365298075805631
10,0.09110134065222587
10,0.0747483302092307
10,0.06285909903553195
10,0.006319022269355236
10,-0.03292834200583167
10,-0.054641531396900186
10,-0.11157249350837328
10,-0.09343588279336366
10,-0.08502629985331499
10,-0.03695658034020814
10,0.027901674266726927
10,0.03196246952847376
10,0.0284357018943727
10,0.04027495525244885
10,0.08914742974629923
10,0.12721024763640676
10,0.1304463714270223
10,0.1401704467486235
10,0.14534251624414032
10,0.13222541713190156
10,0.14252382933611157
10,0.04820532416267687
10,0.03919990921309671
10,0.03351598728840745
10,0.042910129859461514
10,0.05848625351441799
10,0.018664876281806603
10,-0.02821820037654754
10,-0.09361182381041462
10,-0.06945041715724892
10,-0.0878970474901693
10,-0.062409056283223664
10,-0.0016407567810913571
10,0.0746950915625299
10,0.04692900645419706
10,0.06620949197257062
10,0.06614937294101861
10,0.05145295365206834
10,0.024536766968557517
10,-0.035499750536844996
10,0.023083182112581514
10,0.06063878806448058
10,0.07530965158549965
10,0.0746679203506367
10,0.03395507733545334
10,0.0012222034924887135
10,0.004993717141080304
10,0.027354430077620524
10,0.07246807473158888
10,0.04652755189522754
10,0.0012473727435501586
10,-0.07067290073414309
10,-0.07766075120821612
10,0.0971323865509155
10,0.1588087725797469
10,0.12584588569613134
10,0.1215022742577982
10,0.10952818921091605
10,0.11077525765622334
10,0.10705201661862561
10,0.07915676498670321
10,0.062127285656824245
10,0.033121466952398704
10,-0.037920951909542096
10,-0.008770613672300684
10,0.01863048516937896
10,-0.023262415540176808
10,-0.016123143620859037
10,0.04904995487170842
10,0.015402081296539855
10,-0.033818790662756004
10,-0.05427934852508082
10,-0.052962386108671315
10,0.005159922591718435
10,0.011102581563404466
10,0.0030442595813760676
10,-0.04591440370943963
10,-0.03796758287495237
10,0.011764323329142696
10,0.06403106199488784
10,0.0803500658254143
10,0.09074146827263557
10,0.06696723182907566
10,0.06722336988562283
10,0.06035539534671723
10,0.05866093686484007
10,0.05925520057658057
10,0.06538648424552998
10,0.048547457150766346
10,-0.02004143379333854
10,-0.08392622554828093
10,-0.11238015915465022
10,-0.10522270041014867
10,-0.08747586686929071
10,-0.022880780283203044
10,-0.0668094657478117
10,-0.07631403983284053
10,-0.07662339317818918
10,-0.1502156002775753
10,-0.12678405198717257
10,-0.08824002964127334
10,-0.07815296130389675
10,-0.07787985098899965
10,-0.07042386550532913
10,-0.05958595259012709
10,-0.06277909226791403
10,-0.06021007724454424
10,-0.05938560918486197
10,-0.034337988290107285
10,0.005325996314776142
10,0.002934173235717901
10,0.005669551195120841
10,0.029824542474593208
10,0.04889828527900094
10,0.07578288203465917
10,0.04421989847254679
10,0.03589023901420786
10,0.0206168158599515
10,0.040370092362928565
10,0.028970202920766536
10,0.004658171129184719
10,0.003443437564888431
10,0.14298693373678892
10,0.11958814615316721
10,0.09185420922209758
10,0.023022332923912942
10,-0.006932530448552697
10,-0.011858230955714857
10,-0.07005546064554859
10,-0.06262964851915039
10,-0.12326469907627803
10,-0.08483939772482495
10,-0.03418296418570932
10,-0.02925873412180726
10,-0.020959080826258778
10,-0.033879728635922854
10,-0.05890473495566817
10,-0.0695817454304878
10,0.029079679608185204
10,0.05221316997682217
10,0.04623051382029658
10,0.050791260431367675
10,0.03276082013769796
10,-0.06363313405537162
10,-0.057095378023765554
10,-0.04624844782499867
10,-0.032663779945731226
10,-0.01867109040296083
10,-0.03526171765016168
10,-0.07975390376822335
10,-0.09675357073596275
10,-0.086871752272171
10,-0.10134011177759153
10,-0.0769771443135344
10,-0.03360585992105976
10,0.11879861248750438
10,0.10244797999896746
10,0.11091481662411437
10,0.10966320021136204
10,0.08588129081171841
10,0.06540323850901102
10,0.026550524409789587
10,0.07262270236840025
10,0.0882452538045319
10,0.09995838494088569
10,0.10473004714618356
10,0.07078945908434918
10,0.036593192102924915
10,0.03783730329237179
10,0.059602941240167434
10,0.09488911190914798
10,0.07167998465748328
10,0.020528958059473246
