L,rho
10,0.14289870683796607
10,-0.28741285009465445
10,-0.13100256910055177
10,-0.03714683584133698
10,-0.07575075581506906
10,-0.2028878179861569
10,-0.15569742140631626
10,-0.03793299352400546
10,-0.031083912136697946
10,0.03431915085955835
10,0.12362000842488237
10,0.18463530353955837
10,0.2197800616006958
10,0.2269999794785312
10,0.18195610791932887
10,0.14985369593410844
10,0.16566374669111283
10,0.2294208383314854
10,0.2388795878772186
10,0.2250200718665386
10,0.2887388773327519
10,0.2747674066218805
10,0.14713053247106667
10,0.011819017630645575
10,-0.1746142487158217
10,-0.21711359326382068
10,-0.2582334352174075
10,-0.3102343263942317
10,-0.3285315693356755
10,-0.33166882070001674
10,-0.32685086051549295
10,-0.32173036035082175
10,-0.3188018644515154
10,-0.315855276818781
10,-0.31224671814629595
10,-0.31099808595007156
10,-0.30922711611239134
10,-0.30613315662870483
10,-0.2953761376350235
10,-0.06442537793393323
10,-0.0246222136510456
10,-0.061327499674581995
10,-0.1371768851453068
10,-0.14206294854011034
10,-0.1415081277114984
10,-0.10909280647081068
10,-0.08980013034153278
10,-0.06931056831656066
10,-0.03333889188588071
10,-0.02494780183759129
10,-0.023404155416331875
10,-0.1022086500079482
10,-0.14604254617224724
10,-0.15556661204213873
10,-0.16712454141626673
10,-0.17520008733981626
10,-0.10910298324561417
10,-0.20228377485182558
10,-0.1826245750156446
10,-0.12012101743816453
10,-0.05059000388861864
10,-0.009669131698215278
10,-0.09267876172226726
10,-0.041253131427450934
10,-0.0785150308080898
10,-0.10883672784676472
10,-0.12328009632197523
10,-0.15229710828554416
10,-0.1646384297567615
10,-0.15436533636973457
10,-0.12833731537865736
10,-0.14160224099618557
10,-0.10741001707191113
10,-0.10627910099333743
10,-0.075329831936055
10,-0.10358372081661407
10,-0.14008972556884608
10,-0.1676678887074541
10,-0.1421665752798401
10,-0.10929844842367001
10,-0.07464361213877067
10,-0.05633615687745528
10,-0.08149934673239198
10,-0.12613901815383377
10,-0.14421265192706859
10,-0.11720064331442617
10,-0.11011112280187246
10,-0.06758737688594768
10,-0.10252793269056337
10,-0.1160616695509267
10,-0.08249861855964502
10,-0.051108602177233356
10,0.02563978276004618
10,-0.0013686171444209911
10,-0.031241128746174438
10,-0.05119840000550596
10,-0.07139050087582836
10,-0.08635630196995912
10,-0.1039192321647618
10,-0.12233770233503954
10,0.06923271114880764
10,0.08414885045736452
10,0.0694804161556347
10,0.12049358104519729
10,0.15880999235181598
10,0.16362975207438765
10,0.16757975543012052
10,0.16963234326629972
10,0.1718516473333621
10,0.17548810227307282
10,0.19665869684501064
10,0.2060982889687287
10,0.19521337431422
10,0.17971552390392478
10,0.03032036030605267
10,0.05397548764841233
10,0.17084353058080967
10,0.20950434004597507
10,0.21122691190674134
10,0.2192236643179655
10,0.2312049906197476
10,0.24572213862250114
10,0.2470812435448037
10,0.09236952979612624
10,0.13019162083058922
10,-0.17810135019599874
10,-0.22121901385940007
10,-0.11224251186565286
10,-0.15254563863440346
10,-0.09578880950500537
10,0.12452210000207928
10,0.13873647727281446
10,0.1749175573866007
10,0.23225164710934249
10,0.24296594319697407
10,0.24818503754785187
10,0.2795441597449016
10,0.14707978912119812
10,0.023850474119911234
10,0.03413444491270066
10,0.056655897033441864
10,0.043952089203514635
10,0.16720000331268364
10,0.2559490487971553
10,0.24004033665239446
10,0.257477563449424
10,0.20659216461081714
10,0.02749395974711747
10,-0.14098626142680945
10,-0.24694385670136482
10,-0.30928005590890323
10,-0.3252183445802554
10,-0.32817060858853664
10,-0.3258816421395107
10,-0.31948123597681505
10,-0.3152673024545365
10,-0.3137878955860664
10,-0.3102633689635204
10,-0.31160826496256133
10,-0.31036259748953793
10,-0.3090740128442987
10,-0.2678139273320655
10,-0.021109368854652307
10,0.0699711915314238
10,0.07578774177628698
10,-0.0035007683665001545
10,-0.05350291917805726
10,-0.059935347138500183
10,-0.0498910067608553
10,-0.03656391215724802
10,-0.03533890593282197
10,0.0007446132493140214
10,0.004738304085934838
10,-0.02712823163374243
10,-0.09338702189040546
10,-0.1603502592778336
10,-0.17665616734063047
10,-0.17411224126761166
10,-0.1719705038877097
10,-0.0914834919195741
10,-0.1984051827549755
