L,rho
110,0.42001931513272656
110,0.391110002599373
110,0.42128321694053045
110,0.42709837369590176
110,0.46711036566204306
110,0.44584180180727956
110,0.39974341053875
110,0.41478679574891486
110,0.3944269618962988
110,0.3823269488683419
110,0.40693673420008797
110,0.3677866815030813
110,0.2957789221364101
110,0.44238792601827276
110,0.4182898318543818
110,0.4287369210049056
110,0.43593255772721823
110,0.41302399547109003
110,0.5239849441376443
110,0.32514799413611656
110,0.44405315229312364
110,0.46892697661002164
110,0.455699937618039
110,0.41671596375241854
110,0.40358758466071687
110,0.38482859038842226
110,0.4930919286693303
110,0.4827084717823475
110,0.3593987523531019
110,0.42242694371504524
110,0.43674192879264245
110,0.39701867117887124
110,0.3986755167146371
110,0.4869243504627415
110,0.4030409013359797
110,0.4724993714571077
110,0.4805810161792992
110,0.4926152793439432
110,0.4899056259189154
110,0.47403229745212294
110,0.5382281570390526
110,0.5341487103390761
110,0.5454130549171087
110,0.47708441805605833
110,0.48087069892840745
110,0.5811748034607829
110,0.5394088834891424
110,0.6128430644541394
110,0.46627362607434036
110,0.5962906961316429
110,0.51317686557555
110,0.5219889131706833
110,0.5187615316465644
110,0.5433063518647726
110,0.5594756426604901
110,0.5309573684205905
110,0.5484771398299884
110,0.5642959772307253
110,0.5255036258700925
110,0.6224285945329228
110,0.5726881911779195
110,0.6346150570762811
110,0.5647207907725507
110,0.5612410557020074
110,0.5719461949019373
110,0.5798916792537446
110,0.6056874624966141
110,0.5869220690462286
110,0.5697848464095772
110,0.656427186955655
110,0.5411870915688615
110,0.5653459638636513
110,0.5484640120512558
110,0.5708375172033973
110,0.5923772882723921
110,0.6094566830653083
110,0.5457869892420986
110,0.6004366960316924
110,0.5555002659741356
110,0.6106111992804771
110,0.5654017460097447
110,0.6464828113811142
110,0.611837729600864
110,0.5761432839148035
110,0.6155646622923046
110,0.6243451035062555
110,0.5935062799191254
110,0.6165356026738413
110,0.5934130852372886
110,0.6653711630514667
110,0.5577522208638762
110,0.6252086862232167
110,0.5705841408525928
110,0.6431772709795558
110,0.6132838440841626
110,0.6216596015187691
110,0.6186611423982474
110,0.5892654909539448
110,0.5776052893969693
110,0.6135261707741415
110,0.6087284747934909
110,0.6772868821051187
110,0.6272954161574633
110,0.6115879361754212
110,0.6215924503411823
110,0.6303819515970489
110,0.6239090650793678
110,0.6744147916911711
110,0.6419649161406412
110,0.6614126621690513
110,0.5830989860851226
110,0.6444288645686639
110,0.6301177114871295
110,0.6451747210676164
110,0.6307375369952861
110,0.654174951287407
110,0.6132319137337991
110,0.645448616395997
110,0.6070628092193465
110,0.6410277026068923
110,0.6263853743686015
110,0.6597665588990138
110,0.6861248666866442
110,0.6422167885340296
110,0.6802322227351298
110,0.6678155954213271
110,0.6768156988958347
110,0.6917146873077912
110,0.6485419853490425
110,0.6768249613437698
110,0.6907734616213802
110,0.6713622869216095
110,0.6468756685513269
110,0.6522353262126295
110,0.620162599027343
110,0.6416043163727595
110,0.7188403736301616
110,0.6843197641149151
110,0.6344064246397306
110,0.6439141884817374
110,0.6656273493875277
110,0.7122086403365363
110,0.7193403222745887
110,0.6865815276753952
110,0.6980942592207909
110,0.680107514938135
110,0.7000867246785596
110,0.743487282537366
110,0.6956078590875829
110,0.7270719045713984
110,0.732464373121267
110,0.6812330225669687
110,0.6733774908169895
110,0.689646303877704
110,0.6725760764501354
110,0.6627735110481121
110,0.7550954551949596
110,0.7038385298310742
110,0.6612285527059997
110,0.6938805620869146
110,0.6983752770819566
110,0.7360310215562209
110,0.7646215575386208
110,0.7131055725301733
110,0.7249612119579824
110,0.7039907177781336
110,0.7063230778264227
110,0.7555927530752402
110,0.7194604584592988
110,0.7496573792341957
110,0.7598535028650133
110,0.7103796594233579
110,0.682614890950623
110,0.7132241101079149
110,0.7232033109679707
110,0.692498108338323
110,0.7709752439363544
110,0.7386464997534175
110,0.6921185932509221
110,0.7022879801682872
